expenditure_id,voucher_pk,gp_lgd_code,fiscal_year,voucher_no,voucher_date,voucher_cost
6646,6646.0,117153,2024-2025,XVFC/2024-25/P/13,2025-03-29,138658.0
6647,6508.0,117153,2025-2026,5THSFC/2025-26/P/4,2026-01-19,180000.0
6647,6515.0,117153,2025-2026,5THSFC/2025-26/P/5,2026-01-31,2000.0
6647,6515.0,117153,2025-2026,5THSFC/2025-26/P/5,2026-01-31,14000.0
6648,6606.0,117153,2024-2025,5THSFC/2024-25/P/10,2025-03-26,100000.0
6648,6517.0,117153,2025-2026,5THSFC/2025-26/P/7,2026-01-31,80000.0
6648,6519.0,117153,2025-2026,5THSFC/2025-26/P/8,2026-02-23,20000.0
6653,,117153,2026-2027,5THSFC/2026-27/P/1,2026-06-01,173766.0
6653,,117153,2026-2027,5THSFC/2026-27/P/4,2026-06-25,1931.0
6653,,117153,2026-2027,5THSFC/2026-27/P/4,2026-06-25,2793.0
6653,,117153,2026-2027,5THSFC/2026-27/P/4,2026-06-25,12458.0
6665,6528.0,117153,2025-2026,5THSFC/2025-26/P/10,2026-03-25,180000.0
6665,,117153,2026-2027,5THSFC/2026-27/P/3,2026-06-01,2000.0
6665,,117153,2026-2027,5THSFC/2026-27/P/3,2026-06-01,4651.0
6665,,117153,2026-2027,5THSFC/2026-27/P/3,2026-06-01,8551.0
6670,6529.0,117153,2025-2026,XVFC/2025-26/P/7,2026-03-25,360000.0
6670,,117153,2026-2027,XVFC/2026-27/P/3,2026-06-01,4000.0
6670,,117153,2026-2027,XVFC/2026-27/P/3,2026-06-01,9294.0
6670,,117153,2026-2027,XVFC/2026-27/P/3,2026-06-01,17154.0
6671,6520.0,117153,2025-2026,XVFC/2025-26/P/4,2026-02-23,135000.0
6708,6505.0,117153,2025-2026,XVFC/2025-26/P/1,2026-01-09,29250.0
6708,6530.0,117153,2025-2026,XVFC/2025-26/P/8,2026-03-25,9750.0
6725,6507.0,117153,2025-2026,XVFC/2025-26/P/2,2026-01-12,84462.0
6725,6523.0,117153,2025-2026,XVFC/2025-26/P/6,2026-03-17,31517.0
6730,7456.0,121663,2021-2022,XVFC/2021-22/P/1,2021-06-05,143418.0
6736,7460.0,121663,2021-2022,5THSFC/2021-22/P/5,2021-09-02,24000.0
6736,7461.0,121663,2021-2022,5THSFC/2021-22/P/6,2021-09-02,24000.0
6736,7462.0,121663,2021-2022,5THSFC/2021-22/P/7,2021-09-02,24000.0
6738,7449.0,121663,2021-2022,5THSFC/2021-22/P/2,2021-05-04,28600.0
6740,7453.0,121663,2021-2022,5THSFC/2021-22/P/3,2021-06-05,119780.0
6741,7457.0,121663,2021-2022,XVFC/2021-22/P/2,2021-06-16,143889.0
6742,7454.0,121663,2021-2022,5THSFC/2021-22/P/4,2021-06-05,143818.0
6743,7448.0,121663,2021-2022,5THSFC/2021-22/P/1,2021-05-04,72583.0
6744,7466.0,121663,2021-2022,XVFC/2021-22/P/5,2022-01-01,28312.0
6744,7419.0,121663,2022-2023,XVFC/2022-23/P/8,2022-06-30,20000.0
6744,7423.0,121663,2022-2023,XVFC/2022-23/P/12,2023-02-03,45000.0
6749,7459.0,121663,2021-2022,XVFC/2021-22/P/4,2021-08-02,6000.0
6750,7458.0,121663,2021-2022,XVFC/2021-22/P/3,2021-08-02,6000.0
6752,7418.0,121663,2022-2023,XVFC/2022-23/P/7,2022-06-30,197514.0
6763,7412.0,121663,2022-2023,XVFC/2022-23/P/2,2022-05-19,6000.0
6764,7411.0,121663,2022-2023,XVFC/2022-23/P/1,2022-05-19,6000.0
6766,7467.0,121663,2021-2022,XVFC/2021-22/P/6,2022-01-06,96144.0
6766,7468.0,121663,2021-2022,XVFC/2021-22/P/7,2022-01-07,191976.0
6768,7421.0,121663,2022-2023,5THSFC/2022-23/P/4,2022-07-28,50000.0
6769,7414.0,121663,2022-2023,XVFC/2022-23/P/3,2022-06-30,102324.0
6770,7321.0,121663,2025-2026,XVFC/2025-26/P/33,2026-02-23,143152.0
6771,7416.0,121663,2022-2023,XVFC/2022-23/P/5,2022-06-30,109708.0
6772,7420.0,121663,2022-2023,XVFC/2022-23/P/9,2022-06-30,60000.0
6773,7415.0,121663,2022-2023,XVFC/2022-23/P/4,2022-06-30,105172.0
6774,7417.0,121663,2022-2023,XVFC/2022-23/P/6,2022-06-30,104714.0
6775,,121663,2026-2027,5THSFC/2026-27/P/3,2026-06-09,290222.24
6776,7286.0,121663,2025-2026,XVFC/2025-26/P/11,2025-07-04,133861.0
6778,7393.0,121663,2023-2024,5THSFC/2023-24/P/5,2023-09-30,100000.0
6779,7464.0,121663,2021-2022,5THSFC/2021-22/P/8,2021-11-18,14000.0
6779,7465.0,121663,2021-2022,5THSFC/2021-22/P/9,2021-11-18,14000.0
6779,7463.0,121663,2021-2022,5THSFC/2021-22/P/10,2021-11-18,14000.0
6779,7408.0,121663,2022-2023,5THSFC/2022-23/P/1,2022-05-12,10000.0
6779,7409.0,121663,2022-2023,5THSFC/2022-23/P/2,2022-05-12,10000.0
6779,7410.0,121663,2022-2023,5THSFC/2022-23/P/3,2022-05-12,10000.0
6780,7413.0,121663,2022-2023,XVFC/2022-23/P/10,2022-06-30,35025.0
6782,,121663,2026-2027,5THSFC/2026-27/P/4,2026-06-10,258141.81
6783,7422.0,121663,2022-2023,XVFC/2022-23/P/11,2023-02-03,96000.0
6784,7428.0,121663,2022-2023,XVFC/2022-23/P/13,2023-03-16,25000.0
6785,7390.0,121663,2023-2024,XVFC/2023-24/P/4,2023-06-08,12000.0
6786,7395.0,121663,2023-2024,XVFC/2023-24/P/6,2023-10-30,6000.0
6802,7396.0,121663,2023-2024,XVFC/2023-24/P/7,2023-10-30,6000.0
6806,7313.0,121663,2025-2026,XVFC/2025-26/P/26,2025-11-11,11550.0
6807,7306.0,121663,2025-2026,XVFC/2025-26/P/19,2025-11-11,28863.0
6808,7300.0,121663,2025-2026,XVFC/2025-26/P/13,2025-10-30,27000.0
6809,7311.0,121663,2025-2026,XVFC/2025-26/P/24,2025-11-11,23098.0
6810,7310.0,121663,2025-2026,XVFC/2025-26/P/23,2025-11-11,23099.0
6811,7309.0,121663,2025-2026,XVFC/2025-26/P/22,2025-11-11,11550.0
6812,7305.0,121663,2025-2026,XVFC/2025-26/P/18,2025-11-11,15000.0
6813,7387.0,121663,2023-2024,5THSFC/2023-24/P/3,2023-06-07,48000.0
6814,7388.0,121663,2023-2024,5THSFC/2023-24/P/4,2023-06-07,12000.0
6815,7429.0,121663,2022-2023,XVFC/2022-23/P/14,2023-03-16,10000.0
6815,7383.0,121663,2023-2024,XVFC/2023-24/P/1,2023-05-12,10000.0
6817,7386.0,121663,2023-2024,XVFC/2023-24/P/2,2023-05-15,255050.0
6818,7385.0,121663,2023-2024,5THSFC/2023-24/P/2,2023-05-15,144312.0
6819,7384.0,121663,2023-2024,5THSFC/2023-24/P/1,2023-05-15,270774.0
6820,7389.0,121663,2023-2024,XVFC/2023-24/P/3,2023-06-08,72000.0
6822,7307.0,121663,2025-2026,XVFC/2025-26/P/20,2025-11-11,46181.0
6823,7308.0,121663,2025-2026,XVFC/2025-26/P/21,2025-11-11,42271.0
6824,7312.0,121663,2025-2026,XVFC/2025-26/P/25,2025-11-11,11550.0
6963,7276.0,121663,2025-2026,XVFC/2025-26/P/4,2025-05-01,234960.0
7000,7394.0,121663,2023-2024,XVFC/2023-24/P/5,2023-10-19,42000.0
7000,7347.0,121663,2024-2025,XVFC/2024-25/P/2,2024-07-01,12000.0
7000,7348.0,121663,2024-2025,XVFC/2024-25/P/3,2024-07-01,12000.0
7000,7349.0,121663,2024-2025,XVFC/2024-25/P/4,2024-07-01,12000.0
7001,7397.0,121663,2023-2024,XVFC/2023-24/P/8,2023-10-30,60000.0
7001,7345.0,121663,2024-2025,XVFC/2024-25/P/1,2024-04-06,40000.0
7002,7361.0,121663,2024-2025,XVFC/2024-25/P/9,2025-03-21,231156.0
7003,7278.0,121663,2025-2026,XVFC/2025-26/P/6,2025-05-31,226674.0
7003,7280.0,121663,2025-2026,XVFC/2025-26/P/8,2025-06-05,14447.0
7004,7282.0,121663,2025-2026,5THSFC/2025-26/P/2,2025-06-13,241620.0
7005,7281.0,121663,2025-2026,5THSFC/2025-26/P/1,2025-06-13,270000.0
7005,7285.0,121663,2025-2026,5THSFC/2025-26/P/3,2025-07-04,24000.0
7008,7320.0,121663,2025-2026,XVFC/2025-26/P/32,2026-02-03,94500.0
7008,7336.0,121663,2025-2026,XVFC/2025-26/P/36,2026-03-15,9450.0
7022,7350.0,121663,2024-2025,XVFC/2024-25/P/5,2024-08-28,100000.0
7030,7277.0,121663,2025-2026,XVFC/2025-26/P/5,2025-05-31,225000.0
7030,7279.0,121663,2025-2026,XVFC/2025-26/P/7,2025-06-05,6953.0
7031,7352.0,121663,2024-2025,XVFC/2024-25/P/6,2024-10-05,23250.0
7031,7353.0,121663,2024-2025,XVFC/2024-25/P/7,2024-10-05,23250.0
7031,7354.0,121663,2024-2025,XVFC/2024-25/P/8,2024-10-05,23250.0
7031,7273.0,121663,2025-2026,XVFC/2025-26/P/1,2025-04-30,19500.0
7031,7274.0,121663,2025-2026,XVFC/2025-26/P/2,2025-04-30,19500.0
7031,7275.0,121663,2025-2026,XVFC/2025-26/P/3,2025-04-30,19500.0
7042,7284.0,121663,2025-2026,XVFC/2025-26/P/10,2025-06-14,16000.0
7042,7302.0,121663,2025-2026,XVFC/2025-26/P/15,2025-11-11,8000.0
7042,7317.0,121663,2025-2026,XVFC/2025-26/P/29,2026-01-12,8000.0
7042,7322.0,121663,2025-2026,XVFC/2025-26/P/34,2026-02-25,8000.0
7075,7283.0,121663,2025-2026,XVFC/2025-26/P/9,2025-06-13,45000.0
7115,7287.0,121663,2025-2026,XVFC/2025-26/P/12,2025-07-20,202883.0
7115,7304.0,121663,2025-2026,XVFC/2025-26/P/17,2025-11-11,5504.0
7121,7301.0,121663,2025-2026,XVFC/2025-26/P/14,2025-11-11,90000.0
7121,7318.0,121663,2025-2026,XVFC/2025-26/P/30,2026-01-12,10000.0
7122,7319.0,121663,2025-2026,XVFC/2025-26/P/31,2026-01-13,305610.0
7128,7315.0,121663,2025-2026,XVFC/2025-26/P/27,2026-01-12,29250.0
7128,7316.0,121663,2025-2026,XVFC/2025-26/P/28,2026-01-12,29250.0
7129,,121663,2026-2027,5THSFC/2026-27/P/1,2026-04-30,225000.0
7130,7314.0,121663,2025-2026,5THSFC/2025-26/P/16,2026-01-12,30000.0
7131,7323.0,121663,2025-2026,5THSFC/2025-26/P/17,2026-03-08,7224.0
7131,7324.0,121663,2025-2026,5THSFC/2025-26/P/18,2026-03-08,12703.0
7131,7325.0,121663,2025-2026,5THSFC/2025-26/P/19,2026-03-08,1058.0
7131,7326.0,121663,2025-2026,5THSFC/2025-26/P/20,2026-03-08,2621.0
7131,7327.0,121663,2025-2026,5THSFC/2025-26/P/21,2026-03-08,2270.0
7131,7328.0,121663,2025-2026,5THSFC/2025-26/P/22,2026-03-08,803.0
7131,7329.0,121663,2025-2026,5THSFC/2025-26/P/23,2026-03-08,12947.0
7131,7330.0,121663,2025-2026,5THSFC/2025-26/P/24,2026-03-08,2688.0
7131,7331.0,121663,2025-2026,5THSFC/2025-26/P/25,2026-03-08,12952.0
7131,7332.0,121663,2025-2026,5THSFC/2025-26/P/26,2026-03-08,282.0
7131,7333.0,121663,2025-2026,5THSFC/2025-26/P/27,2026-03-08,796.0
7131,7334.0,121663,2025-2026,5THSFC/2025-26/P/28,2026-03-08,1253.0
7131,7337.0,121663,2025-2026,5THSFC/2025-26/P/29,2026-03-28,237.0
7131,7338.0,121663,2025-2026,5THSFC/2025-26/P/30,2026-03-28,295.0
7131,7339.0,121663,2025-2026,5THSFC/2025-26/P/31,2026-03-28,230.0
7196,7303.0,121663,2025-2026,XVFC/2025-26/P/16,2025-11-11,84000.0
7196,7335.0,121663,2025-2026,XVFC/2025-26/P/35,2026-03-15,48000.0
7266,,121663,2026-2027,5THSFC/2026-27/P/2,2026-04-30,225000.0
7310,7753.0,116350,2021-2022,XVFC/2021-22/P/7,2021-09-30,1500.0
7310,7753.0,116350,2021-2022,XVFC/2021-22/P/7,2021-09-30,3168.0
7310,7753.0,116350,2021-2022,XVFC/2021-22/P/7,2021-09-30,113655.0
7310,7676.0,116350,2023-2024,XVFC/2023-24/P/8,2023-08-16,300.0
7310,7676.0,116350,2023-2024,XVFC/2023-24/P/8,2023-08-16,30047.0
7310,7614.0,116350,2024-2025,XVFC/2024-25/P/6,2024-07-12,300.0
7311,7752.0,116350,2021-2022,XVFC/2021-22/P/6,2021-09-30,2000.0
7311,7752.0,116350,2021-2022,XVFC/2021-22/P/6,2021-09-30,2809.0
7311,7752.0,116350,2021-2022,XVFC/2021-22/P/6,2021-09-30,193809.0
7311,7610.0,116350,2024-2025,XVFC/2024-25/P/14,2024-07-12,1000.0
7313,7751.0,116350,2021-2022,XVFC/2021-22/P/5,2021-08-04,95772.0
7317,7756.0,116350,2021-2022,5THSFC/2021-22/P/4,2021-12-15,310.0
7317,7756.0,116350,2021-2022,5THSFC/2021-22/P/4,2021-12-15,30471.0
7318,7747.0,116350,2021-2022,5THSFC/2021-22/P/2,2021-08-04,43000.0
7320,7713.0,116350,2022-2023,XVFC/2022-23/P/1,2022-06-02,762.0
7320,7713.0,116350,2022-2023,XVFC/2022-23/P/1,2022-06-02,1000.0
7320,7713.0,116350,2022-2023,XVFC/2022-23/P/1,2022-06-02,97095.0
7320,7609.0,116350,2024-2025,XVFC/2024-25/P/13,2024-07-12,1000.0
7323,7798.0,116350,2020-2021,XVFC/2020-21/P/1,2021-03-27,180000.0
7324,7746.0,116350,2021-2022,XVFC/2021-22/P/1,2021-05-28,14000.0
7324,7750.0,116350,2021-2022,XVFC/2021-22/P/4,2021-08-04,56000.0
7325,7748.0,116350,2021-2022,XVFC/2021-22/P/2,2021-08-04,40000.0
7325,7721.0,116350,2022-2023,XVFC/2022-23/P/6,2022-09-20,8000.0
7327,7749.0,116350,2021-2022,XVFC/2021-22/P/3,2021-08-04,105500.0
7327,7596.0,116350,2024-2025,XVFC/2024-25/P/2,2024-06-13,107.0
7327,7596.0,116350,2024-2025,XVFC/2024-25/P/2,2024-06-13,10436.0
7328,7765.0,116350,2021-2022,XVFC/2021-22/P/8,2022-02-01,66.0
7328,7765.0,116350,2021-2022,XVFC/2021-22/P/8,2022-02-01,1406.0
7328,7765.0,116350,2021-2022,XVFC/2021-22/P/8,2022-02-01,139190.0
7331,7723.0,116350,2022-2023,XVFC/2022-23/P/7,2022-11-17,1500.0
7331,7723.0,116350,2022-2023,XVFC/2022-23/P/7,2022-11-17,4944.0
7331,7723.0,116350,2022-2023,XVFC/2022-23/P/7,2022-11-17,143003.0
7332,7687.0,116350,2023-2024,5THSFC/2023-24/P/13,2024-01-18,11.0
7332,7687.0,116350,2023-2024,5THSFC/2023-24/P/13,2024-01-18,105.0
7332,7687.0,116350,2023-2024,5THSFC/2023-24/P/13,2024-01-18,10273.0
7332,7602.0,116350,2024-2025,5THSFC/2024-25/P/12,2024-07-12,105.0
7333,7693.0,116350,2023-2024,5THSFC/2023-24/P/15,2024-02-17,1484.0
7333,7693.0,116350,2023-2024,5THSFC/2023-24/P/15,2024-02-17,4777.0
7333,7693.0,116350,2023-2024,5THSFC/2023-24/P/15,2024-02-17,141602.0
7335,7766.0,116350,2021-2022,XVFC/2021-22/P/9,2022-02-01,66.0
7335,7766.0,116350,2021-2022,XVFC/2021-22/P/9,2022-02-01,908.0
7335,7766.0,116350,2021-2022,XVFC/2021-22/P/9,2022-02-01,79601.0
7336,7763.0,116350,2021-2022,XVFC/2021-22/P/12,2022-02-01,66.0
7336,7763.0,116350,2021-2022,XVFC/2021-22/P/12,2022-02-01,544.0
7336,7763.0,116350,2021-2022,XVFC/2021-22/P/12,2022-02-01,53882.0
7337,7762.0,116350,2021-2022,XVFC/2021-22/P/11,2022-02-01,66.0
7337,7762.0,116350,2021-2022,XVFC/2021-22/P/11,2022-02-01,544.0
7337,7762.0,116350,2021-2022,XVFC/2021-22/P/11,2022-02-01,53882.0
7338,7760.0,116350,2021-2022,5THSFC/2021-22/P/8,2022-02-01,66.0
7338,7760.0,116350,2021-2022,5THSFC/2021-22/P/8,2022-02-01,1510.0
7338,7760.0,116350,2021-2022,5THSFC/2021-22/P/8,2022-02-01,149435.0
7339,7761.0,116350,2021-2022,XVFC/2021-22/P/10,2022-02-01,66.0
7339,7761.0,116350,2021-2022,XVFC/2021-22/P/10,2022-02-01,330.0
7339,7761.0,116350,2021-2022,XVFC/2021-22/P/10,2022-02-01,32606.0
7344,7718.0,116350,2022-2023,5THSFC/2022-23/P/8,2022-08-05,30000.0
7345,7623.0,116350,2024-2025,XVFC/2024-25/P/20,2024-09-21,2000.0
7345,7623.0,116350,2024-2025,XVFC/2024-25/P/20,2024-09-21,13060.0
7345,7623.0,116350,2024-2025,XVFC/2024-25/P/20,2024-09-21,180332.0
7345,7543.0,116350,2025-2026,XVFC/2025-26/P/16,2025-08-19,4000.0
7346,7686.0,116350,2023-2024,5THSFC/2023-24/P/12,2024-01-18,11.0
7346,7686.0,116350,2023-2024,5THSFC/2023-24/P/12,2024-01-18,105.0
7346,7686.0,116350,2023-2024,5THSFC/2023-24/P/12,2024-01-18,10273.0
7346,7601.0,116350,2024-2025,5THSFC/2024-25/P/11,2024-07-12,105.0
7347,7764.0,116350,2021-2022,XVFC/2021-22/P/13,2022-02-01,66.0
7347,7764.0,116350,2021-2022,XVFC/2021-22/P/13,2022-02-01,914.0
7347,7764.0,116350,2021-2022,XVFC/2021-22/P/13,2022-02-01,90367.0
7348,7708.0,116350,2022-2023,5THSFC/2022-23/P/1,2022-04-18,14000.0
7348,7662.0,116350,2023-2024,5THSFC/2023-24/P/2,2023-04-11,4900.0
7348,7663.0,116350,2023-2024,5THSFC/2023-24/P/3,2023-04-11,6000.0
7348,7665.0,116350,2023-2024,5THSFC/2023-24/P/4,2023-04-17,10000.0
7349,7668.0,116350,2023-2024,XVFC/2023-24/P/4,2023-05-08,2000.0
7349,7668.0,116350,2023-2024,XVFC/2023-24/P/4,2023-05-08,4762.0
7349,7668.0,116350,2023-2024,XVFC/2023-24/P/4,2023-05-08,188697.0
7349,7617.0,116350,2024-2025,XVFC/2024-25/P/9,2024-07-12,4000.0
7350,7716.0,116350,2022-2023,5THSFC/2022-23/P/6,2022-07-16,124700.0
7351,7719.0,116350,2022-2023,XVFC/2022-23/P/4,2022-08-20,2500.0
7351,7719.0,116350,2022-2023,XVFC/2022-23/P/4,2022-08-20,6762.0
7351,7719.0,116350,2022-2023,XVFC/2022-23/P/4,2022-08-20,238542.0
7352,7720.0,116350,2022-2023,XVFC/2022-23/P/5,2022-09-20,840.0
7352,7720.0,116350,2022-2023,XVFC/2022-23/P/5,2022-09-20,3496.0
7352,7720.0,116350,2022-2023,XVFC/2022-23/P/5,2022-09-20,419159.0
7352,,116350,2026-2027,XVFC/2026-27/P/3,2026-05-25,310.0
7352,,116350,2026-2027,XVFC/2026-27/P/3,2026-05-25,29800.0
7352,,116350,2026-2027,XVFC/2026-27/P/6,2026-06-18,810.0
7352,,116350,2026-2027,XVFC/2026-27/P/15,2026-06-18,24395.0
7353,7730.0,116350,2022-2023,5THSFC/2022-23/P/11,2023-03-03,1000.0
7353,7730.0,116350,2022-2023,5THSFC/2022-23/P/11,2023-03-03,98000.0
7353,7600.0,116350,2024-2025,5THSFC/2024-25/P/10,2024-07-12,1000.0
7354,7714.0,116350,2022-2023,XVFC/2022-23/P/2,2022-06-02,3300.0
7354,7714.0,116350,2022-2023,XVFC/2022-23/P/2,2022-06-02,10713.0
7354,7714.0,116350,2022-2023,XVFC/2022-23/P/2,2022-06-02,313144.0
7354,7612.0,116350,2024-2025,XVFC/2024-25/P/16,2024-07-12,1650.0
7355,7725.0,116350,2022-2023,XVFC/2022-23/P/9,2022-12-20,1500.0
7355,7725.0,116350,2022-2023,XVFC/2022-23/P/9,2022-12-20,1982.0
7355,7725.0,116350,2022-2023,XVFC/2022-23/P/9,2022-12-20,144829.0
7356,7724.0,116350,2022-2023,XVFC/2022-23/P/8,2022-12-20,1500.0
7356,7724.0,116350,2022-2023,XVFC/2022-23/P/8,2022-12-20,1909.0
7356,7724.0,116350,2022-2023,XVFC/2022-23/P/8,2022-12-20,144908.0
7357,7715.0,116350,2022-2023,XVFC/2022-23/P/3,2022-06-02,3358.0
7357,7715.0,116350,2022-2023,XVFC/2022-23/P/3,2022-06-02,11013.0
7357,7715.0,116350,2022-2023,XVFC/2022-23/P/3,2022-06-02,318570.0
7357,7611.0,116350,2024-2025,XVFC/2024-25/P/15,2024-07-12,1676.0
7358,7755.0,116350,2021-2022,5THSFC/2021-22/P/3,2021-12-01,100000.0
7358,7709.0,116350,2022-2023,5THSFC/2022-23/P/2,2022-04-18,80000.0
7359,7757.0,116350,2021-2022,5THSFC/2021-22/P/5,2021-12-15,16000.0
7359,7710.0,116350,2022-2023,5THSFC/2022-23/P/3,2022-06-02,16000.0
7359,7717.0,116350,2022-2023,5THSFC/2022-23/P/7,2022-07-16,12000.0
7360,7548.0,116350,2025-2026,5THSFC/2025-26/P/10,2025-11-07,1170.0
7360,7548.0,116350,2025-2026,5THSFC/2025-26/P/10,2025-11-07,1847.0
7360,7548.0,116350,2025-2026,5THSFC/2025-26/P/10,2025-11-07,112788.0
7360,,116350,2026-2027,5THSFC/2026-27/P/9,2026-06-18,1170.0
7361,7550.0,116350,2025-2026,XVFC/2025-26/P/21,2025-11-07,329.0
7361,7550.0,116350,2025-2026,XVFC/2025-26/P/21,2025-11-07,1128.0
7361,7550.0,116350,2025-2026,XVFC/2025-26/P/21,2025-11-07,31067.0
7361,,116350,2026-2027,XVFC/2026-27/P/13,2026-06-18,329.0
7378,7664.0,116350,2023-2024,XVFC/2023-24/P/1,2023-04-11,16000.0
7378,7669.0,116350,2023-2024,XVFC/2023-24/P/5,2023-05-25,16000.0
7378,7681.0,116350,2023-2024,XVFC/2023-24/P/10,2023-10-19,16000.0
7380,7661.0,116350,2023-2024,5THSFC/2023-24/P/1,2023-04-11,104890.0
7380,7670.0,116350,2023-2024,5THSFC/2023-24/P/5,2023-06-16,2000.0
7380,7670.0,116350,2023-2024,5THSFC/2023-24/P/5,2023-06-16,6007.0
7380,7670.0,116350,2023-2024,5THSFC/2023-24/P/5,2023-06-16,84550.0
7380,7605.0,116350,2024-2025,5THSFC/2024-25/P/9,2024-07-12,2000.0
7381,7666.0,116350,2023-2024,XVFC/2023-24/P/2,2023-04-20,5150.0
7383,7694.0,116350,2023-2024,XVFC/2023-24/P/17,2024-02-28,1030.0
7383,7694.0,116350,2023-2024,XVFC/2023-24/P/17,2024-02-28,4000.0
7383,7694.0,116350,2023-2024,XVFC/2023-24/P/17,2024-02-28,390874.0
7383,7606.0,116350,2024-2025,XVFC/2024-25/P/10,2024-07-12,4000.0
7387,7728.0,116350,2022-2023,XVFC/2022-23/P/10,2023-02-10,10000.0
7387,7728.0,116350,2022-2023,XVFC/2022-23/P/10,2023-02-10,190000.0
7388,7729.0,116350,2022-2023,XVFC/2022-23/P/11,2023-02-23,1018.0
7388,7729.0,116350,2022-2023,XVFC/2022-23/P/11,2023-02-23,1151.0
7388,7729.0,116350,2022-2023,XVFC/2022-23/P/11,2023-02-23,110826.0
7391,7674.0,116350,2023-2024,XVFC/2023-24/P/6,2023-08-08,500.0
7391,7674.0,116350,2023-2024,XVFC/2023-24/P/6,2023-08-08,48500.0
7391,7608.0,116350,2024-2025,XVFC/2024-25/P/12,2024-07-12,500.0
7392,7675.0,116350,2023-2024,XVFC/2023-24/P/7,2023-08-08,128724.0
7393,7672.0,116350,2023-2024,5THSFC/2023-24/P/6,2023-07-21,2000.0
7393,7672.0,116350,2023-2024,5THSFC/2023-24/P/6,2023-07-21,7920.0
7393,7672.0,116350,2023-2024,5THSFC/2023-24/P/6,2023-07-21,185763.0
7393,7604.0,116350,2024-2025,5THSFC/2024-25/P/8,2024-07-12,2000.0
7394,7667.0,116350,2023-2024,XVFC/2023-24/P/3,2023-05-08,1000.0
7394,7667.0,116350,2023-2024,XVFC/2023-24/P/3,2023-05-08,2606.0
7394,7667.0,116350,2023-2024,XVFC/2023-24/P/3,2023-05-08,94147.0
7394,7616.0,116350,2024-2025,XVFC/2024-25/P/8,2024-07-12,2000.0
7395,7677.0,116350,2023-2024,XVFC/2023-24/P/9,2023-08-16,800.0
7395,7677.0,116350,2023-2024,XVFC/2023-24/P/9,2023-08-16,78400.0
7395,7615.0,116350,2024-2025,XVFC/2024-25/P/7,2024-07-12,800.0
7397,,116350,2026-2027,5THSFC/2026-27/P/13,2026-07-18,4183.0
7398,7567.0,116350,2025-2026,XVFC/2025-26/P/34,2026-02-27,107000.0
7514,7692.0,116350,2023-2024,XVFC/2023-24/P/16,2024-02-16,534187.0
7514,7597.0,116350,2024-2025,XVFC/2024-25/P/3,2024-06-13,557.0
7514,7597.0,116350,2024-2025,XVFC/2024-25/P/3,2024-06-13,5934.0
7514,7597.0,116350,2024-2025,XVFC/2024-25/P/3,2024-06-13,46826.0
7514,7607.0,116350,2024-2025,XVFC/2024-25/P/11,2024-07-12,5934.0
7515,7691.0,116350,2023-2024,5THSFC/2023-24/P/14,2024-02-16,2119.0
7515,7691.0,116350,2023-2024,5THSFC/2023-24/P/14,2024-02-16,3285.0
7515,7691.0,116350,2023-2024,5THSFC/2023-24/P/14,2024-02-16,206339.0
7515,7591.0,116350,2024-2025,5THSFC/2024-25/P/1,2024-04-19,152245.0
7515,7595.0,116350,2024-2025,5THSFC/2024-25/P/6,2024-06-13,572.0
7515,7595.0,116350,2024-2025,5THSFC/2024-25/P/6,2024-06-13,1868.0
7515,7595.0,116350,2024-2025,5THSFC/2024-25/P/6,2024-06-13,31837.0
7515,7603.0,116350,2024-2025,5THSFC/2024-25/P/13,2024-07-12,1868.0
7586,7618.0,116350,2024-2025,XVFC/2024-25/P/17,2024-08-24,59400.0
7586,7622.0,116350,2024-2025,XVFC/2024-25/P/19,2024-08-31,660.0
7586,7622.0,116350,2024-2025,XVFC/2024-25/P/19,2024-08-31,664.0
7586,7622.0,116350,2024-2025,XVFC/2024-25/P/19,2024-08-31,3880.0
7588,7629.0,116350,2024-2025,XVFC/2024-25/P/25,2024-11-23,458.0
7588,7629.0,116350,2024-2025,XVFC/2024-25/P/25,2024-11-23,44465.0
7588,7551.0,116350,2025-2026,XVFC/2025-26/P/22,2025-11-28,542.0
7588,7551.0,116350,2025-2026,XVFC/2025-26/P/22,2025-11-28,53093.0
7588,,116350,2026-2027,XVFC/2026-27/P/10,2026-06-18,1442.0
7601,7689.0,116350,2023-2024,XVFC/2023-24/P/14,2024-01-20,12000.0
7601,7594.0,116350,2024-2025,XVFC/2024-25/P/1,2024-04-25,4000.0
7601,7594.0,116350,2024-2025,XVFC/2024-25/P/1,2024-04-25,12000.0
7601,7599.0,116350,2024-2025,XVFC/2024-25/P/4,2024-06-27,13000.0
7601,7619.0,116350,2024-2025,XVFC/2024-25/P/18,2024-08-24,7000.0
7602,7683.0,116350,2023-2024,XVFC/2023-24/P/11,2023-10-31,19717.0
7602,7684.0,116350,2023-2024,XVFC/2023-24/P/12,2023-10-31,198232.0
7602,7688.0,116350,2023-2024,XVFC/2023-24/P/13,2024-01-18,100.0
7602,7688.0,116350,2023-2024,XVFC/2023-24/P/13,2024-01-18,9800.0
7602,7690.0,116350,2023-2024,XVFC/2023-24/P/15,2024-01-30,200.0
7602,7690.0,116350,2023-2024,XVFC/2023-24/P/15,2024-01-30,19600.0
7602,7696.0,116350,2023-2024,XVFC/2023-24/P/18,2024-03-22,32351.0
7603,7613.0,116350,2024-2025,XVFC/2024-25/P/5,2024-07-12,128724.0
